company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,episode_peak_month,peak_stress_score,episode_total_events,episode_total_cases,company_registration_year,region_code,okved_main,authorized_capital
7814449736,"ООО ""ПЕТРОТРЕСТ""",1097847295260,survived,,2020-04-01,1.0,1.0,1.0,2009.0,78,,
7814735857,"ООО ""АВТОКАРГО""",1187847207899,survived,,2025-08-01,1.0,1.0,1.0,2018.0,78,,
7816307617,"ООО ""АТЕКТ""",1157847400138,survived,,2025-09-01,1.0,1.0,1.0,2015.0,78,43.12.3,10000.0
7817067284,"ООО ""ТД ""СВЕЛЕН""",1177847067100,survived,,2023-12-01,1.0,1.0,1.0,2017.0,78,46.72,10000.0
7825481227,"ООО ""УЛЬТРА-Т""",1027809257233,survived,,2022-09-01,1.0,1.0,1.0,2002.0,78,,
7839377434,"ООО ""МОДУЛЬ""",1089847087967,survived,,2018-08-01,1.0,1.0,1.0,2008.0,78,46.69.5,10002.0
7842107237,"ООО ""ЭНЕРГОТРАНСКОМПЛЕКТ""",1167847208649,survived,,2023-09-01,1.0,2.0,2.0,2016.0,78,,
7842354772,"ООО ""ГОТЛАНД""",1077847178474,survived,,2020-07-01,1.0,1.0,1.0,2007.0,78,,
8602170685,"ООО ""СТК""",1108602004774,survived,,2019-09-01,1.0,1.0,1.0,2010.0,86,,
8602209942,"ООО ""ЮТА""",1148602000040,survived,,2020-05-01,1.0,1.0,1.0,2014.0,86,77.39.11,96226.0
8603207842,"ООО ""АЙТИЭС-НВ""",1148603003427,survived,,2020-08-01,1.0,1.0,1.0,2014.0,86,71.20,10000.0
8615002470,"ООО ""АВАНГАРД""",1168617055749,survived,,2020-07-01,2.0,2.0,1.0,2016.0,86,,
9102239764,"ООО ""ИМПУЛЬС-СТРОЙ-ЭКСПЕРТ""",1189102000427,survived,,2023-11-01,1.0,1.0,1.0,2018.0,91,71.20.2,10000.0
9204006494,"ООО ""ПРОМБЕТОН""",1149204012297,survived,,2019-05-01,2.0,2.0,1.0,2014.0,92,,
9715008082,"ООО ""ПРОМЕТЕЙ""",5147746427307,survived,,2018-11-01,1.0,1.0,1.0,2014.0,97,,
9715297317,"ООО ""РЕАКТИВ""",1177746295022,survived,,2020-07-01,2.0,2.0,1.0,2017.0,97,46.75,230000.0
9717024146,"ООО ""ИНДЕКС-ТРЭВЕЛ""",1167746414527,survived,,2019-10-01,1.0,1.0,1.0,2016.0,97,79.11,10000.0
9717071756,"ООО ""ЯРОСЛАВНА""",1187746849564,survived,,2019-07-01,1.0,2.0,2.0,2018.0,97,68.20,564033.0
9718072216,"ООО ""СТРОЙИНВЕСТ-М""",1177746685687,survived,,2020-01-01,1.0,1.0,1.0,2017.0,97,,
9718133388,"ООО ""НЦТ""",1197746218064,survived,,2020-06-01,1.0,1.0,1.0,2019.0,97,,
9729196380,"ООО ""МОСТОСТРОЙ""",5177746346674,survived,,2020-08-01,1.0,1.0,1.0,2017.0,97,,
9901034474,"ООО ""СПЕЦРЕГИОНСТРОЙ""",1119901000504,survived,,2018-04-01,1.0,1.0,1.0,2011.0,99,,
1103007560,"КУМИ АДМИНИСТРАЦИИ МО ""ВОРКУТА""",1131103000214,survived,,,,,,,11,84.11.35,
7707083893,ПАО СБЕРБАНК,1027700132195,survived,,,,,,,77,64.19,67760844000.0
0275038496,"ООО ""ЭСКБ""",1020202770642,survived,,,,,,,2,35.14,50870000.0
7708503727,"ОАО ""РЖД""",1037739877295,survived,,,,,,,77,49.20.9,3448265003000.0
6315376946,"ПАО ""Т ПЛЮС""",1056315070350,survived,,,,,,,50,35.30.11,44467039514.0
3445071523,"ПАО ""ВОЛГОГРАДЭНЕРГОСБЫТ""",1053444090028,survived,,,,,,,34,35.14,48011411.0
2632082033,"ПАО ""РОССЕТИ СЕВЕРНЫЙ КАВКАЗ""",1062632029778,survived,,,,,,,26,35.12.1,2093354170.0
2460069527,"ПАО ""РОССЕТИ СИБИРЬ""",1052460054327,survived,,,,,,,24,35.12.1,9988619381.0
9102002878,"ГУП РК ""КРЫМЭНЕРГО""",1149102003423,survived,,,,,,,91,35.13,3704367179.0
5612042824,"АО ""ЭНЕРГОСБЫТ ПЛЮС""",1055612021981,survived,,,,,,,50,35.14,66907270.0
3445045202,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ВОЛГОГРАД""",1023403844441,survived,,,,,,,34,35.23,
4100000668,"ПАО ""КАМЧАТСКЭНЕРГО""",1024101024078,survived,,,,,,,41,35.11.1,5847747191.0
2308119595,"ПАО ""ТНС ЭНЕРГО КУБАНЬ""",1062309019794,survived,,,,,,,23,35.14,10006886.0
7707049388,"ПАО ""РОСТЕЛЕКОМ""",1027700198767,survived,,,,,,,78,61.10.3,8731407.0
2128700232,"АО ""ЧУВАШСКАЯ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ""",1052128000033,survived,,,,,,,21,35.14,36996417.0
1101301856,"АО ""КОМИ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ""",1061101039779,survived,,,,,,,11,35.14,109871288.0
7707329152,ФНС РОССИИ,1047707030513,survived,,,,,,,77,84.11.11,
2723088770,"ПАО ""ДЭК""",1072721001660,survived,,,,,,,25,35.14,17223107804.0
3908600865,"АО ""ЯНТАРЬЭНЕРГОСБЫТ""",1083925011422,survived,,,,,,,39,35.14,43000000.0
6661089658,МИНПРИРОДЫ СО,1026605251287,survived,,,,,,,66,84.11.21,
1103006077,"ООО ""КОМИТЕПЛОЭНЕРГО""",1121103001062,survived,,,,,,,11,35.30.14,5862209034.0
2466132221,"ПАО ""КРАСНОЯРСКЭНЕРГОСБЫТ""",1052460078692,survived,,,,,,,24,35.14,15300658.0
1001012875,"АО ""ТНС ЭНЕРГО КАРЕЛИЯ""",1051000000050,survived,,,,,,,10,35.14,6436079.0
7736520080,"АО ""МОСЭНЕРГОСБЫТ""",1057746557329,survived,,,,,,,77,35.14,383004818.0
7705031674,ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ,1037739510423,survived,,,,,,,77,84.11.21,
7704228075,"АО ""РОСАТОМ ЭНЕРГОСБЫТ""",1027700050278,survived,,,,,,,77,35.14,3720000000.0
0277072661,"ООО ""БАШРТС""",1050204518396,survived,,,,,,,2,35.30.3,4705343047.0
5260200603,"ПАО ""РОССЕТИ ЦЕНТР И ПРИВОЛЖЬЕ""",1075260020043,survived,,,,,,,52,35.12.1,11269781704.0
7802312751,"ПАО ""РОССЕТИ СЕВЕРО-ЗАПАД""",1047855175785,survived,,,,,,,78,35.12.1,9578592313.0
2308113667,ДНСС КК,1052303716772,survived,,,,,,,23,84.11.21,
1103023523,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОКРУГА ""ВОРКУТА""",1021100807716,survived,,,,,,,11,84.11.35,
7453313477,"ООО ""УРАЛЭНЕРГОСБЫТ""",1177456069548,survived,,,,,,,74,35.14,2000000.0
7606053324,"ПАО ""ТГК-2""",1057601091151,survived,,,,,,,76,35.30.11,14749053844.0
3328415442,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ВЛАДИМИР""",1023301456903,survived,,,,,,,33,35.23,10000.0
7725114488,"АО ""РОССЕЛЬХОЗБАНК""",1027700342890,survived,,,,,,,77,64.19,526044000000.0
0276130085,УЗИО Г. УФЫ,1100280045546,survived,,,,,,,2,84.11.36,
7105037307,"АО ""ТНС ЭНЕРГО ТУЛА""",1067105008376,survived,,,,,,,71,35.14,5010000.0
5041001281,КУМИ АДМИНИСТРАЦИИ Г. РЕУТОВ,1035008251453,survived,,,,,,,50,84.11.32,
7604193710,"ООО ""ТГК-2 ЭНЕРГОСБЫТ""",1107604019962,survived,,,,,,,29,35.14,100000.0
2901065991,АДМИНИСТРАЦИЯ ГОРОДА АРХАНГЕЛЬСКА,1022900509521,survived,,,,,,,29,84.11.35,
2308091759,"АО ""НЭСК""",1032304155102,survived,,,,,,,23,35.14,4070260.0
7704440018,"ООО ""ЭСВ""",1177746828225,survived,,,,,,,33,35.14,250000000.0
7536066430,"АО ""ЧИТАЭНЕРГОСБЫТ""",1057536132323,survived,,,,,,,75,35.14,20621415.0
0275000238,"ГУП РБ ""УФАВОДОКАНАЛ""",1020202856112,survived,,,,,,,2,36.00.1,1507894342.0
7720518494,"ПАО ""МОЭК""",1047796974092,survived,,,,,,,77,35.30.3,25627131700.0
3808166404,"ООО ""ИРКУТСКЭНЕРГОСБЫТ""",1073808009659,survived,,,,,,,38,35.14,644000000.0
3321023622,"МУП ""ИНФРАСТРУКТУРА И СЕРВИС""",1153316153363,failed,,,,,,,33,36.00.2,100000.0
2466010657,ДЕПАРТАМЕНТ ГОРИМУЩЕСТВА,1032402940800,survived,,,,,,,24,84.11.35,
6450014808,"ПАО ""САРАТОВЭНЕРГО""",1026402199636,survived,,,,,,,64,35.14,128856327.0
0277121421,МУП УИС,1120280015910,failed,,,,,,,2,35.30.14,930000000.0
1103043329,"ООО ""ВОДОКАНАЛ""",1081103000846,failed,,,,,,,11,36.00.2,10000.0
1502002701,"АО ""СЕВКАВКАЗЭНЕРГО""",1021500580090,survived,,,,,,,15,68.20.29,50386300.0
1901067718,"АО ""ЕНИСЕЙСКАЯ ТГК (ТГК-13)""",1051901068020,survived,,,,,,,24,35.11.1,2169114613.0
7804526950,"ООО ""ТД ""ЭЛЕКТРОТЕХМОНТАЖ""",1147847063638,failed,2024-09-05,,,,,,78,46.69.5,194000.0
7744000912,"ПАО ""БАНК ПСБ""",1027739019142,survived,,,,,,,76,64.19,317887499355.0
3460019060,"ООО ""КОНЦЕССИИ ВОДОСНАБЖЕНИЯ""",1143443032468,survived,,,,,,,34,36.00.1,58010000.0
7727743393,"ООО ""ЭСК ГАРАНТ""",1117746166383,failed,2020-10-01,,,,,,37,35.14,62500.0
1101482360,"КУМИ АДМИНИСТРАЦИИ МО ГО ""СЫКТЫВКАР""",1021100519021,survived,,,,,,,11,84.11.35,
7701090559,ФКР МОСКВЫ,1157700003230,survived,,,,,,,77,64.99,
1434031363,"АО ""ДГК""",1051401746769,survived,,,,,,,27,35.11.1,86160380972.0
6901093516,"ООО ""ТВЕРЬ ВОДОКАНАЛ""",1056900217989,survived,,,,,,,69,36.00.1,100000.0
3302021309,"ПАО ""ВЛАДИМИРЭНЕРГОСБЫТ""",1053303600019,failed,,,,,,,33,68.20,74371311.0
7729314745,"ФГБУ ""ЦЖКУ"" МИНОБОРОНЫ РОССИИ",1027700430889,survived,,,,,,,77,84.22,
1901037777,"МУП ""ВОДОКАНАЛ""",1021900519255,survived,,,,,,,19,36.00.2,20000000.0
0711008455,"АО ""КАББАЛКЭНЕРГО""",1020700746901,failed,,,,,,,7,68.20.29,582997484.0
0278218377,ГОСКОМИТЕТ РБ ПО ЖИЛИЩНОМУ И СТРОИТЕЛЬНОМУ НАДЗОРУ,1140280411600,survived,,,,,,,2,84.11.21,
2128017682,"ГУП ""ЧУВАШГАЗ"" МИНСТРОЯ ЧУВАШИИ",1032128003720,survived,,,,,,,21,35.30.14,2496081884.0
2635040105,"ГУП СК ""СТАВРОПОЛЬКРАЙВОДОКАНАЛ""",1022601934630,survived,,,,,,,26,36.00.2,1640535245.0
2315155403,"МКУ ""СПП"" АДМИНИСТРАЦИИ МО ГОРОД НОВОРОССИЙСК",1092315004990,survived,,,,,,,23,68.32.2,
7705042179,"СПАО ""ИНГОССТРАХ""",1027739362474,survived,,,,,,,77,65.12.2,27500000000.0
6905062685,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ТВЕРЬ""",1026900536101,survived,,,,,,,69,35.23,
7713793524,"ООО ""ПКО ""ФЕНИКС""",1147746920144,survived,,,,,,,77,82.91,33250000.0
3441027202,МЕЖРАЙОННАЯ ИФНС РОССИИ №2 ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ,1043400221149,survived,,,,,,,34,84.11.4,
7709413138,"АО ""ВЭБ-ЛИЗИНГ""",1037709024781,survived,,,,,,,77,64.91.2,166748071.0
8602173527,"ООО ""ГАЗПРОМ ЭНЕРГОСБЫТ БРЯНСК""",1108602007557,survived,,,,,,,86,35.14,136261449.0
7703363868,ОСФР ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027703026075,survived,,,,,,,77,84.30,
2309001660,"АО ""РОССЕТИ КУБАНЬ""",1022301427268,failed,2025-12-01,,,,,,23,35.12,39896607600.0
1826000408,"МУП Г.ИЖЕВСКА ""ИЖВОДОКАНАЛ""",1021801583121,survived,,,,,,,18,36.00.2,178922783.0
3301032805,"МУП ""АТС""",1143339001255,failed,,,,,,,33,35.30,50100000.0
7725039953,"АО ""МИНБАНК""",1027739179160,failed,2023-05-01,,,,,,77,64.19,39899999999.0
0278055355,ОСФР ПО РЕСПУБЛИКЕ БАШКОРТОСТАН,1020203227263,survived,,,,,,,2,84.30,
5834019424,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ПЕНЗА""",1025801101040,survived,,,,,,,58,35.23,10000.0
7705424509,"АО ""ЭК ""ВОСТОК""",1037739123696,survived,,,,,,,77,35.14,770000000.0
2607018122,"ПАО ""ОГК-2""",1052600002180,survived,,,,,,,78,35.11.1,49402398989.0
7728168971,"АО ""АЛЬФА-БАНК""",1027700067328,survived,,,,,,,77,64.19,59587623000.0
2224152758,"АО ""СГК-АЛТАЙ""",1122224002317,survived,,,,,,,22,35.11.1,4983234619.0
1103043696,"УГХ АДМИНИСТРАЦИИ МО ""ВОРКУТА""",1091103000010,survived,,,,,,,11,68.32.1,
0276009770,МЕЖРАЙОННАЯ ИФНС РОССИИ №4 ПО РЕСПУБЛИКЕ БАШКОРТОСТАН,1040208650206,survived,,,,,,,2,84.11.4,
1901064509,"ООО ""АБАКАНЭНЕРГОСБЫТ""",1041901013747,survived,,,,,,,19,35.14,7278657.0
7702743761,"ООО ""ТНС ЭНЕРГО ПЕНЗА""",1107746839463,survived,,,,,,,58,35.14,10000.0
3434000560,"АО ""ВОЛГОГРАДГОРГАЗ""",1023403434010,survived,,,,,,,34,43.22,29700.0
3444259579,"ООО ""КОНЦЕССИИ ТЕПЛОСНАБЖЕНИЯ""",1163443068722,survived,,,,,,,34,35.30.14,1000000.0
2636014845,КУМИ Г. СТАВРОПОЛЯ,1022601934486,survived,,,,,,,26,84.11.35,
7534018889,"ПАО ""ТГК-14""",1047550031242,survived,,,,,,,75,35.30.11,1357945609.0
7701319704,ГУ-ГЛАВНОЕ УПРАВЛЕНИЕ ПФР №10 ПО Г.МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027701022788,failed,2023-01-01,,,,,,77,84.30,
3444168900,ТУ РОСИМУЩЕСТВА В ВОЛГОГРАДСКОЙ ОБЛАСТИ,1093444002684,survived,,,,,,,34,84.11.8,
7719555477,"ФГУП ""ОХРАНА"" РОСГВАРДИИ",1057747117724,survived,,,,,,,77,80.10.9,850000000.0
7710007910,"АО ""ВОСТСИБНЕФТЕГАЗ""",1028800000855,survived,,,,,,,24,06.10.1,1017758.0
1834021673,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ИЖЕВСК""",1021801582901,survived,,,,,,,18,35.23,50000.0
1325126174,АДМИНИСТРАЦИЯ Г О САРАНСК,1021300978885,survived,,,,,,,13,84.11.35,
4101119472,"КГУП ""КАМЧАТСКИЙ ВОДОКАНАЛ""",1074101006726,survived,,,,,,,41,36.00.2,410769680.0
7736035485,"АО ""СОГАЗ""",1027739820921,survived,,,,,,,77,65.12.2,30110751300.0
1435142972,"АО ""САХАТРАНСНЕФТЕГАЗ""",1031402073097,survived,,,,,,,14,35.23,31630762033.0
1654009437,УФНС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН,1041625497209,survived,,,,,,,16,84.11.4,
0276046524,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ УФА""",1020202854979,survived,,,,,,,2,35.23,5000000.0
7448065758,ГУФССП РОССИИ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ,1047424555892,survived,,,,,,,74,84.11.13,
1103044587,"ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОКРУГА ""ВОРКУТА""",1091103000988,survived,,,,,,,11,84.11.4,
3525151968,МИНИСТЕРСТВО ЛЕСНОГО КОМПЛЕКСА ОБЛАСТИ,1053500056136,survived,,,,,,,35,84.11.22,
6671197148,"АО ""СПК""",1069671052868,survived,,,,,,,66,46.72.2,900957.0
2312122495,"АО ""КРАСНОДАРТЕПЛОСЕТЬ""",1052307230458,survived,,,,,,,23,35.30.14,2500000.0
2312054894,"АО ""АТЭК""",1022301974420,survived,,,,,,,23,35.30.14,
6900000364,"АО ""ГАЗПРОМ ГАЗОРАСПРЕДЕЛЕНИЕ ТВЕРЬ""",1026900564129,survived,,,,,,,69,35.22,
3849084158,МЕЖРАЙОННАЯ ИФНС РОССИИ №24 ПО ИРКУТСКОЙ ОБЛАСТИ,1213800023304,survived,,,,,,,38,84.11.13,
6906011179,"ООО ""ТВЕРСКАЯ ГЕНЕРАЦИЯ""",1106906000068,failed,,,,,,,69,35.30.11,2086829033.0
3702597104,"АО ""ВОДОКАНАЛ""",1093702022754,survived,,,,,,,37,36.00.2,1184846000.0
5050002154,АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ЩЁЛКОВО,1035010204745,survived,,,,,,,50,84.11.35,
6164266561,"ПАО ""РОССЕТИ ЮГ""",1076164009096,survived,,,,,,,61,35.12.1,69227956368.0
3302008241,УМИ Г.ВЛАДИМИРА,1033302008233,survived,,,,,,,33,84.11.36,
3663046559,"ООО ""ТЕПЛОЭНЕРГО ВОРОНЕЖ""",1033600131366,survived,,,,,,,36,35.30.14,12500.0
2722010548,"АО ""ГАЗПРОМ ГАЗОРАСПРЕДЕЛЕНИЕ ДАЛЬНИЙ ВОСТОК""",1022701128317,survived,,,,,,,27,35.22,10866720.0
2310032246,АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД КРАСНОДАР,1022301606799,survived,,,,,,,23,84.11.35,
7710329843,"ООО ""СТОУН-XXI""",1027739641710,survived,,,,,,,77,64.91.2,50000000.0
2224103849,"АО ""АЛТАЙЭНЕРГОСБЫТ""",1062224065166,survived,,,,,,,22,35.14,30000000.0
1102025359,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ СЫКТЫВКАР""",1021100730408,survived,,,,,,,11,35.23,10000.0
1103044851,"ООО ""УК ЖИЛИЩНИК""",1171101006890,failed,,,,,,,11,68.32.1,10000.0
2624033219,"ООО ""ЛУКОЙЛ-СТАВРОПОЛЬЭНЕРГО""",1116195008533,survived,,,,,,,26,36.00.1,97257960.0
7736317095,"ООО ""ССК""",1187746695916,survived,,,,,,,35,35.14,700000000.0
3302008636,АДМИНИСТРАЦИЯ ГОРОДА ВЛАДИМИРА,1033302009146,survived,,,,,,,33,84.11.36,
2225066879,МЕЖРАЙОННАЯ ИФНС РОССИИ №16 ПО АЛТАЙСКОМУ КРАЮ,1042202283551,survived,,,,,,,22,84.11.13,
2465067516,УПФР В СОВЕТСКОМ РАЙОНЕ Г. КРАСНОЯРСКА (МЕЖРАЙОННОЕ),1022402481507,failed,2021-10-01,,,,,,24,84.30,
7707067683,"ПАО СК ""РОСГОССТРАХ""",1027739049689,survived,,,,,,,77,65.12.2,14685112227.0
2466114215,"ООО ""КРАСКОМ""",1032402976870,survived,,,,,,,24,36.00.1,10000000.0
5609032431,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ОРЕНБУРГ""",1025600884550,survived,,,,,,,56,46.71.4,10000.0
7706092528,"ПАО БАНК ""ФК ОТКРЫТИЕ""",1027739019208,failed,2025-01-01,,,,,,77,64.19,226487206800.0
3123110760,"АО ""БЕЛГОРОДЭНЕРГОСБЫТ""",1043108002321,survived,,,,,,,31,35.14,11818280.0
3803201800,КУМИ Г. БРАТСКА,1023800841382,survived,,,,,,,38,84.11.35,
7709083955,ОАТИ,1037739099067,survived,,,,,,,77,84.11.21,
3663050467,"ПАО ""ТНС ЭНЕРГО ВОРОНЕЖ""",1043600070458,survived,,,,,,,36,35.14,29947080.0
7702244177,МОО ППО ТУ РОСФИННАДЗОРА В ГОРОДЕ МОСКВЕ,1037739095239,failed,2021-07-23,,,,,,77,,
7826705374,"ООО ""БАЛТИЙСКИЙ ЛИЗИНГ""",1027810273545,survived,,,,,,,78,64.91.2,150000000.0
3808004442,"АО ""ВОСТСИБЖАСО""",1023801014060,failed,2025-07-24,,,,,,38,70.22,135000000.0
2125005784,"МУП ""ТЕПЛОЭНЕРГО""",1042138002400,failed,2023-12-27,,,,,,21,35.3,112214.0
2315061988,АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД НОВОРОССИЙСК,1032309077635,survived,,,,,,,23,84.11.35,
3445079787,ГОСЖИЛНАДЗОР,1063460031580,survived,,,,,,,34,84.11.21,
2126003194,АДМИНИСТРАЦИЯ Г. ЧЕБОКСАРЫ,1022101150037,survived,,,,,,,21,84.11.35,
2635048440,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ СТАВРОПОЛЬ""",1022601943814,survived,,,,,,,26,46.71.4,10000.0
6901067107,"ПАО ""РОССЕТИ ЦЕНТР""",1046900099498,survived,,,,,,,77,35.12,4221794146.0
2721121446,УФНС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ,1042700168961,survived,,,,,,,27,84.11.4,
6829012680,"АО ""РИР ЭНЕРГО""",1056882304489,survived,,,,,,,77,35.30.11,22077685165.0
1435153396,УФНС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ),1041402072216,survived,,,,,,,14,84.11.12,
7701984274,"АО ""МОСВОДОКАНАЛ""",1127747298250,survived,,,,,,,77,36.00.1,228816897453.0
1828000481,"МУП ""ВОДОКАНАЛ""",1021801059818,survived,,,,,,,18,36.00.1,92418941.0
3017003414,АСТРАХАНСКАЯ ТАМОЖНЯ,1033001700159,survived,,,,,,,30,84.11.4,
2466222186,"МТУ РОСИМУЩЕСТВА В КРАСНОЯРСКОМ КРАЕ, РЕСПУБЛИКЕ ХАКАСИЯ И РЕСПУБЛИКЕ ТЫВА",1092468031479,survived,,,,,,,24,84.11.8,
1101205944,"АО ""СЫКТЫВКАРСКИЙ ВОДОКАНАЛ""",1121101013054,survived,,,,,,,11,36.00.1,1209067000.0
6315544654,"ООО ""САМАРСКИЙ ИТЦ""",1026300956197,survived,,,,,,,63,09.10.9,10000.0
3307001176,КУМИ ОКРУГА МУРОМ,1023302157526,survived,,,,,,,33,84.11.8,
7710026574,"САО ""ВСК""",1027700186062,survived,,,,,,,77,65.12.2,12118000000.0
7707056547,"АО ""БАНК РУССКИЙ СТАНДАРТ""",1027739210630,survived,,,,,,,77,64.19,1396333000.0
5024173259,"ООО ""ЕЭС-ГАРАНТ""",1175024009918,survived,,,,,,,50,35.14,10010000.0
4101004827,"МУП ""ТЭСК""",1024101034540,failed,2025-04-22,,,,,,41,35.30,38900000.0
2721101270,ЦЕНТР ПФР №1 ПО УСТАНОВЛЕНИЮ ПЕНСИЙ В ХАБАРОВСКОМ КРАЕ,1032700309443,failed,2021-10-01,,,,,,27,84.30,
1833035585,"АО ""БМ-ЭНЕРГО""",1051801763276,failed,2024-02-16,,,,,,18,35.30.14,95369726.0
0268073740,"ООО ""МОХИТ-СТР""",1150280052273,survived,,,,,,,2,38.11,115800.0
7704216908,"ООО ""МИР""",1027700355935,failed,,,,,,,77,69.10,240000000.0
3525144985,УФССП РОССИИ ПО ВОЛОГОДСКОЙ ОБЛАСТИ,1043500095704,survived,,,,,,,35,84.11.13,
7703702341,"АО ""ГУОВ""",1097746390224,survived,,,,,,,77,41.2,28081265000.0
7736046991,"АКБ ""АБСОЛЮТ БАНК"" (ПАО)",1027700024560,survived,,,,,,,77,64.19,9392407480.0
6168002922,"ПАО ""ТНС ЭНЕРГО РОСТОВ-НА-ДОНУ""",1056164000023,survived,,,,,,,61,35.14,181090038.0
2628057299,"ООО ""ТЕПЛОЭНЕРГО КИСЛОВОДСК""",1162651059559,survived,,,,,,,26,35.30.14,10000.0
1326192645,"ПАО ""МОРДОВСКАЯ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ""",1051326000967,survived,,,,,,,13,35.14,18292512.0
7706196090,"ООО ""СК ""СОГЛАСИЕ""",1027700032700,survived,,,,,,,77,65.12.9,6000000000.0
5902817382,"ООО ""НОВОГОР-ПРИКАМЬЕ""",1035900082206,survived,,,,,,,59,37.00,190000000.0
1653006666,"МУП ""ВОДОКАНАЛ""",1021602830370,survived,,,,,,,16,37.00,1184121847.0
7422022380,УПРАВЛЕНИЕ ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ,1027401184447,survived,,,,,,,74,84.11.35,
1828020110,"АО ""ВОТКИНСКИЙ ЗАВОД""",1101828001000,survived,,,,,,,18,25.4,14934417000.0
7744000302,"АО ""РАЙФФАЙЗЕНБАНК""",1027739326449,survived,,,,,,,77,64.19,36711260000.0
2632021520,"АО ""ПЯТИГОРСКИЕ ЭЛЕКТРИЧЕСКИЕ СЕТИ""",1022601611780,survived,,,,,,,26,35.14,1500786.0
7802114044,ОСФР ПО САНКТ-ПЕТЕРБУРГУ И ЛЕНИНГРАДСКОЙ ОБЛАСТИ,1027801558223,survived,,,,,,,78,84.30,
1328904496,"ООО ""ВАТТ-ЭЛЕКТРОСБЫТ""",1061328000018,survived,,,,,,,13,35.14,3450000.0
1513061265,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ВЛАДИКАВКАЗ""",1161513054890,survived,,,,,,,15,35.23,10000.0
3664038656,"ФКУ ""ЧЕРНОЗЕМУПРАВТОДОР""",1033600020520,failed,2018-07-24,,,,,,36,52.21.22,
7744001497,БАНК ГПБ (АО),1027700167110,survived,,,,,,,77,64.19,601065831200.0
4205109214,"ПАО ""КУЗБАССЭНЕРГОСБЫТ""",1064205110133,survived,,,,,,,42,35.14,30308190.0
5047054473,"ФГУП ""ГВСУ №14""",1035009568439,survived,,,,,,,77,41.20,1654984.0
1653017530,ОСФР ПО РЕСПУБЛИКЕ ТАТАРСТАН,1021603269500,survived,,,,,,,16,84.30,
